tournament,playerId,playerName,position,R1,R2,R3,R4,total,toPar,year,tournamentName,R5,R6
World Golf Championships-Bridgestone Invitational,,,7.0,2.0,-1.0,-3.0,,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,8.0,-6.0,4.0,,,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,9.0,,-3.0,-1.0,2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,10.0,2.0,4.0,-1.0,-5.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,11.0,-2.0,3.0,2.0,-3.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,12.0,-1.0,2.0,1.0,-2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,13.0,1.0,-2.0,3.0,-2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,14.0,2.0,-1.0,,,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,15.0,-3.0,1.0,1.0,2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,16.0,,2.0,2.0,-2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,17.0,4.0,,-1.0,-1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,18.0,-3.0,3.0,1.0,1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,19.0,-1.0,,2.0,1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,20.0,1.0,-1.0,-3.0,5.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,21.0,5.0,-1.0,3.0,-4.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,22.0,1.0,6.0,-3.0,-1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,23.0,1.0,2.0,1.0,-1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,24.0,,2.0,,1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,25.0,,,2.0,1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,26.0,4.0,-3.0,,2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,27.0,3.0,3.0,1.0,-3.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,28.0,3.0,3.0,,-2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,29.0,3.0,,3.0,-2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,30.0,-1.0,3.0,4.0,-2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,31.0,5.0,-2.0,1.0,,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,32.0,1.0,-1.0,1.0,3.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,33.0,-2.0,4.0,3.0,,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,34.0,-2.0,3.0,2.0,2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,35.0,,-1.0,,6.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,36.0,6.0,2.0,,-2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,37.0,-1.0,5.0,-1.0,3.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,38.0,-1.0,5.0,4.0,-1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,39.0,4.0,2.0,1.0,,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,40.0,3.0,3.0,-1.0,2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,41.0,5.0,2.0,2.0,-1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,42.0,,9.0,3.0,-3.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,43.0,,8.0,2.0,-1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,44.0,2.0,6.0,,1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,45.0,4.0,2.0,,3.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,46.0,7.0,3.0,1.0,-1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,47.0,4.0,3.0,2.0,1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,48.0,-1.0,6.0,3.0,2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,49.0,9.0,4.0,,-1.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,50.0,6.0,1.0,1.0,4.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,51.0,1.0,6.0,2.0,4.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,52.0,4.0,5.0,-1.0,6.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,53.0,,6.0,7.0,2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,54.0,4.0,5.0,5.0,2.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,55.0,6.0,2.0,5.0,7.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,56.0,8.0,1.0,8.0,4.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,57.0,8.0,8.0,3.0,5.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,58.0,12.0,2.0,10.0,4.0,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,59.0,,,,,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,60.0,,,,,,,2016,World Golf Championships-Bridgestone Invitational,,
World Golf Championships-Bridgestone Invitational,,,61.0,8.0,,,,,,2016,World Golf Championships-Bridgestone Invitational,,
